countyCode,lossOnly,hyperCount,disasterCount,totalMultiLossProp,countUncluster,Risk_Score,Risk_Category
26041,-0.0,0.0,0.0,0.0,12.0,0.07826352847668475,lowest
05131,31099.866798987438,0.0,1340.0,69.0,106.0,1.3802977955520452,higher
06087,-0.0,0.0,0.0,158.0,115.0,0.31375521502360326,lower
13191,-0.0,30.0,474.0,1.0,16.0,0.6812604059614074,medium
13207,83198.60825150606,0.0,0.0,9.0,24.0,1.0349450320938514,medium
29069,-0.0,0.0,58.0,4.0,39.0,0.3421824701152826,lower
48483,1356.703877563291,0.0,0.0,0.0,1.0,0.568798110864065,medium
13117,-0.0,0.0,13.0,5.0,35.0,0.2829261648470177,lower
48409,-0.0,143.0,8841.0,276.0,165.0,1.1778454619763752,medium
28147,41429.1573143712,0.0,4839.0,54.0,44.0,1.4230317724235602,higher
29137,6720.02379191713,0.0,52.0,1.0,11.0,0.9393954117556256,medium
26073,-0.0,0.0,507.0,3.0,12.0,0.39341975977522603,lower
45017,-0.0,0.0,240.0,0.0,4.0,0.2859272643893973,lower
56035,-0.0,0.0,0.0,0.0,6.0,0.059374971247816835,lowest
21069,-0.0,0.0,109.0,11.0,23.0,0.3826313957497124,lower
55019,-0.0,0.0,18.0,9.0,22.0,0.2994433016646548,lower
45091,-0.0,0.0,4.0,4.0,53.0,0.24477348638943136,lower
18001,-0.0,0.0,277.0,3.0,29.0,0.3929060356762321,lower
22005,-0.0,3883.0,15803.0,656.0,227.0,1.534588441398859,higher
42119,72048.08209559473,180.0,241.0,155.0,50.0,1.8368781843937403,higher
51041,-0.0,0.0,1852.0,39.0,82.0,0.5824997670522848,medium
22001,-0.0,567.0,10965.0,193.0,136.0,1.2915638211923184,higher
42039,-0.0,0.0,196.0,34.0,94.0,0.4853998444246686,lower
19077,-0.0,0.0,100.0,1.0,7.0,0.28578831736339405,lower
19183,-0.0,0.0,19.0,2.0,14.0,0.2485432353685731,lower
46111,-0.0,0.0,14.0,0.0,6.0,0.17630138897573816,lower
40051,49718.95652572921,0.0,298.0,37.0,42.0,1.3029701453805977,higher
54039,-0.0,43.0,4072.0,353.0,205.0,1.0536075877876292,medium
55109,-0.0,0.0,0.0,3.0,39.0,0.15869825402667034,lower
42121,45584.56138536596,0.0,51.0,22.0,64.0,1.2167495009257734,higher
39153,-0.0,0.0,1178.0,117.0,112.0,0.608398349781386,medium
13127,-0.0,739.0,3281.0,202.0,128.0,1.2626935179486283,higher
48479,-0.0,0.0,521.0,29.0,83.0,0.5185890528850383,medium
37123,-0.0,0.0,0.0,1.0,6.0,0.0824452634737935,lowest
23003,41748.3411252902,0.0,205.0,22.0,58.0,1.2665598125152482,higher
28065,-0.0,0.0,3144.0,0.0,4.0,0.39684002939412466,lower
18175,91771.0580336356,0.0,250.0,11.0,21.0,1.2831322116908868,higher
48031,22316.178008668634,0.0,71.0,1.0,6.0,1.0272896862019256,medium
51025,-0.0,0.0,116.0,0.0,6.0,0.2649929980637636,lower
47045,29010.452409604768,0.0,750.0,22.0,30.0,1.2751403999212791,higher
47053,9256.231472795378,0.0,763.0,28.0,50.0,1.212065328141224,higher
51149,-0.0,0.0,205.0,7.0,13.0,0.3797791867778209,lower
05075,-0.0,0.0,95.0,7.0,13.0,0.3468120758959549,lower
38027,8529.753328428716,0.0,40.0,0.0,12.0,0.9257849620121765,medium
53053,-0.0,0.0,552.0,156.0,142.0,0.5923992094564857,medium
16063,-0.0,0.0,0.0,0.0,4.0,0.049108295065373835,lowest
42071,-0.0,49.0,2363.0,260.0,129.0,1.0173049747298408,medium
55057,208175.93329289014,0.0,613.0,9.0,17.0,1.3717489639047507,higher
46031,-0.0,0.0,0.0,0.0,1.0,0.021149791486864335,lowest
46053,14041.407300091361,0.0,0.0,0.0,3.0,0.7673173740328627,medium
37181,-0.0,0.0,24.0,0.0,10.0,0.21214876933329876,lower
21033,-0.0,0.0,0.0,3.0,8.0,0.11318383729101629,lowest
45011,-0.0,0.0,59.0,0.0,4.0,0.2258912226712182,lower
47039,-0.0,0.0,47.0,15.0,17.0,0.3476223947803115,lower
18009,-0.0,0.0,272.0,0.0,3.0,0.2845016818196239,lower
01055,-0.0,0.0,248.0,13.0,67.0,0.45481432763477037,lower
20155,-0.0,0.0,212.0,9.0,33.0,0.4157229916240083,lower
47119,-0.0,0.0,415.0,32.0,62.0,0.503182848521988,medium
56015,-0.0,0.0,0.0,1.0,7.0,0.08651966670564008,lowest
55107,-0.0,0.0,0.0,2.0,9.0,0.10682363462748262,lowest
55133,-0.0,0.0,1464.0,29.0,68.0,0.5571434468713449,medium
21079,-0.0,0.0,65.0,0.0,13.0,0.261422930867479,lower
25021,-0.0,0.0,5692.0,387.0,254.0,0.7408355946256537,medium
18063,-0.0,0.0,165.0,7.0,20.0,0.3828295346238634,lower
17077,-0.0,0.0,175.0,9.0,58.0,0.42430229702091504,lower
45043,-0.0,464.0,2110.0,587.0,167.0,1.2457466702264237,higher
38041,17229.761238244097,0.0,19.0,2.0,4.0,0.9555735990226503,medium
49019,-0.0,0.0,0.0,1.0,6.0,0.0824452634737935,lowest
49045,-0.0,0.0,0.0,0.0,6.0,0.059374971247816835,lowest
55011,-0.0,0.0,0.0,1.0,14.0,0.1057002137162144,lowest
51069,-0.0,0.0,29.0,7.0,38.0,0.3278507042693074,lower
54041,-0.0,0.0,48.0,22.0,46.0,0.38987675992185317,lower
27119,1379047.4071432708,0.0,27.0,20.0,96.0,1.458059692050737,higher
27127,4367.475536896953,0.0,0.0,0.0,3.0,0.6786687534315754,medium
47047,-0.0,0.0,190.0,7.0,21.0,0.39030614733426805,lower
22089,-0.0,2416.0,14734.0,1236.0,185.0,1.5041962517332326,higher
05111,-0.0,0.0,169.0,13.0,49.0,0.42895331318835506,lower
12045,561619.881170785,9.0,2060.0,121.0,77.0,1.8323087041361248,higher
47063,-0.0,0.0,0.0,3.0,19.0,0.13754846252531247,lower
01021,-0.0,0.0,228.0,0.0,7.0,0.2980630639337747,lower
48351,578644.1775959686,235.0,6807.0,127.0,52.0,2.1573276428171457,higher
48219,-0.0,0.0,0.0,0.0,10.0,0.07316625742228389,lowest
13009,-0.0,0.0,0.0,1.0,6.0,0.0824452634737935,lowest
37175,-0.0,0.0,185.0,9.0,31.0,0.40802067629845706,lower
37171,-0.0,0.0,0.0,10.0,21.0,0.1741261473280767,lower
01031,453863.07529460825,0.0,228.0,65.0,33.0,1.470550423200218,higher
39149,-0.0,0.0,50.0,10.0,12.0,0.32783941860228494,lower
16027,-0.0,9.0,0.0,0.0,8.0,0.2719737929074533,lower
12073,-0.0,0.0,1018.0,79.0,153.0,0.5986109549305473,medium
40119,-0.0,0.0,77.0,6.0,33.0,0.360476396753894,lower
01039,-0.0,0.0,1102.0,10.0,11.0,0.45812267713975857,lower
18093,-0.0,0.0,123.0,9.0,27.0,0.3864393662143712,lower
21045,202353.15831650922,0.0,97.0,1.0,8.0,1.2156462470674985,higher
21169,-0.0,0.0,44.0,1.0,1.0,0.2085816632308309,lower
21207,1788.4725954483383,0.0,28.0,0.0,3.0,0.7563021121970074,medium
22011,17133.819793766772,12.0,14323.0,105.0,102.0,1.6782361642553953,higher
23025,-0.0,0.0,0.0,5.0,28.0,0.16238112543886282,lower
21163,-0.0,0.0,19.0,0.0,8.0,0.1963910186460381,lower
21179,854.0340486051864,0.0,32.0,7.0,14.0,0.815353227296565,medium
21187,105.99228869507351,0.0,9.0,8.0,11.0,0.6031246507245589,medium
29155,-0.0,0.0,760.0,9.0,67.0,0.4918522750620131,lower
31125,-0.0,0.0,18.0,0.0,4.0,0.17624135261362284,lower
21011,-0.0,11.0,174.0,14.0,28.0,0.637037334230424,medium
48001,-0.0,0.0,84.0,2.0,13.0,0.3089121967152449,lower
51033,-0.0,0.0,75.0,0.0,4.0,0.2360978624920004,lower
19167,175771.34559882456,0.0,118.0,2.0,13.0,1.2403144452540378,higher
06021,-0.0,0.0,0.0,23.0,26.0,0.20634130403860096,lower
13111,-0.0,7.0,0.0,11.0,39.0,0.38033452087294295,lower
46051,1587.3339799951173,0.0,0.0,8.0,15.0,0.717289628050496,medium
46091,6458.531342414142,0.0,42.0,2.0,12.0,0.9432921938259764,medium
53067,-0.0,0.0,279.0,39.0,71.0,0.49656631831278997,lower
31107,-0.0,0.0,81.0,0.0,11.0,0.2660916465513312,lower
35061,-0.0,0.0,0.0,3.0,40.0,0.15945169228994685,lower
19005,-0.0,0.0,95.0,0.0,12.0,0.27533996492614954,lower
48061,-0.0,29.0,8036.0,394.0,235.0,1.0566636696161444,medium
48339,542355.9656850621,2825.0,20483.0,3452.0,430.0,2.5945577211579693,highest
08071,-0.0,0.0,0.0,0.0,2.0,0.03352162640859045,lowest
48299,-0.0,0.0,63.0,20.0,50.0,0.4008721893960232,lower
48319,-0.0,0.0,0.0,0.0,5.0,0.054671417905625685,lowest
37043,-0.0,0.0,0.0,2.0,16.0,0.12301453489943201,lower
36071,-0.0,505.0,5167.0,265.0,182.0,1.2681329376620778,higher
36093,-0.0,111.0,663.0,52.0,57.0,0.9565658017647787,medium
54059,871067.9212147088,0.0,5449.0,104.0,90.0,1.7023944567836933,higher
20197,-0.0,0.0,0.0,0.0,7.0,0.06344937447966342,lowest
27055,-0.0,0.0,588.0,9.0,42.0,0.4668057278418316,lower
21181,9240.155670705004,0.0,44.0,14.0,42.0,1.0625110437995196,medium
25023,-0.0,17.0,0.0,1686.0,359.0,0.6841637627720231,medium
36005,-0.0,519.0,872.0,195.0,177.0,1.1827700146272284,medium
37055,-0.0,3740.0,1830.0,1993.0,553.0,1.5022267747501044,higher
39103,-0.0,0.0,241.0,35.0,119.0,0.5023487343756274,medium
42005,-0.0,132.0,487.0,69.0,102.0,0.9853458901103784,medium
34001,-0.0,10871.0,10799.0,1163.0,429.0,1.64815459683991,higher
55071,-0.0,0.0,101.0,0.0,25.0,0.29910736663779064,lower
55029,-0.0,0.0,0.0,3.0,37.0,0.15713315715813891,lower
37047,230335.5654996928,7.0,7196.0,135.0,63.0,1.7963546441899205,higher
39053,-0.0,7.0,170.0,27.0,73.0,0.6493098268256533,medium
48441,-0.0,0.0,53.0,84.0,77.0,0.45303520864040203,lower
39031,-0.0,0.0,100.0,4.0,21.0,0.3471522592695424,lower
48205,-0.0,0.0,0.0,0.0,1.0,0.021149791486864335,lowest
08049,-0.0,0.0,0.0,0.0,3.0,0.04229958298135683,lowest
48249,-0.0,0.0,877.0,16.0,75.0,0.5190821115597367,medium
19189,-0.0,0.0,51.0,0.0,1.0,0.19175400459937908,lower
06079,-0.0,0.0,0.0,54.0,117.0,0.27894412356530496,lower
01067,-0.0,0.0,103.0,1.0,12.0,0.3018662887548019,lower
39175,-0.0,0.0,514.0,23.0,17.0,0.46357601747975113,lower
13177,399298.8803916089,0.0,201.0,151.0,34.0,1.4840598562150769,higher
21019,-0.0,18.0,242.0,101.0,118.0,0.798990235685556,medium
27019,-0.0,0.0,0.0,1.0,35.0,0.13241312805841743,lower
31037,-0.0,0.0,105.0,24.0,25.0,0.4079033579141885,lower
45025,-0.0,0.0,378.0,0.0,9.0,0.32662513560593154,lower
47101,-0.0,0.0,95.0,4.0,9.0,0.32090208270267884,lower
41067,-0.0,0.0,31.0,59.0,91.0,0.42388694210310196,lower
30057,-0.0,0.0,5.0,0.0,3.0,0.11966299967740426,lowest
51103,-0.0,17.0,363.0,80.0,38.0,0.7699144665691733,medium
29013,17751.391676133735,0.0,5.0,5.0,15.0,0.9644146343002389,medium
33001,-0.0,0.0,120.0,22.0,54.0,0.43370395159944874,lower
51159,-0.0,0.0,1323.0,14.0,19.0,0.4919175624058535,lower
19093,-0.0,0.0,89.0,0.0,8.0,0.2613330872882932,lower
20173,-0.0,0.0,0.0,89.0,118.0,0.29559290620438367,lower
48453,-0.0,0.0,908.0,763.0,231.0,0.6812877158479657,medium
12057,-0.0,5204.0,45786.0,892.0,418.0,1.63535547433753,higher
34021,-0.0,400.0,2477.0,387.0,168.0,1.2258332331808626,higher
31023,-0.0,0.0,56.0,0.0,10.0,0.24773447676100546,lower
42129,-0.0,117.0,397.0,189.0,230.0,1.0237726384402281,medium
12015,-0.0,1078.0,25995.0,247.0,152.0,1.3974844437134177,higher
19029,-0.0,0.0,198.0,1.0,10.0,0.324787398130324,lower
39107,-0.0,0.0,166.0,14.0,44.0,0.4272660401114945,lower
21115,-0.0,0.0,1184.0,32.0,41.0,0.5360096107061533,medium
44003,-0.0,36.0,5437.0,107.0,132.0,0.997802946079952,medium
50025,-0.0,156.0,682.0,12.0,46.0,0.9346522436139156,medium
50019,-0.0,9.0,64.0,16.0,37.0,0.5904610342302383,medium
20085,1957.8760086206912,0.0,0.0,0.0,2.0,0.6090001635257188,medium
22041,33315.843140916375,0.0,931.0,40.0,75.0,1.3415712493078902,higher
28155,404.6379464728666,0.0,105.0,7.0,13.0,0.8070214827979774,medium
25011,-0.0,27.0,352.0,5.0,27.0,0.7111757866097618,medium
30001,-0.0,0.0,0.0,0.0,2.0,0.03352162640859045,lowest
29143,-0.0,0.0,392.0,28.0,24.0,0.46822486982490014,lower
05057,42688.0196666323,0.0,3.0,0.0,5.0,0.9239574415291766,medium
29029,-0.0,0.0,86.0,6.0,27.0,0.3592671081662407,lower
51117,-0.0,0.0,131.0,0.0,5.0,0.26549784096506046,lower
21233,-0.0,0.0,47.0,0.0,5.0,0.22181959941549925,lower
40047,-0.0,0.0,39.0,2.0,33.0,0.30344034715491275,lower
53059,-0.0,0.0,3.0,1.0,11.0,0.15874801147887918,lower
26091,-0.0,0.0,0.0,7.0,33.0,0.17680965503634802,lower
13123,-0.0,56.0,95.0,28.0,27.0,0.7706584144660852,medium
27135,94869.78213275892,0.0,0.0,2.0,9.0,0.9768804009828954,medium
28089,-0.0,0.0,2166.0,133.0,147.0,0.6471446395061918,medium
54099,-0.0,0.0,1307.0,54.0,125.0,0.5907972913037592,medium
